county,median_sale_price,ppsf_year_avg,property_type,state,year
Marion,71500.0,77.6071547396913,Multi-Family (2-4 Unit),Indiana,2018
Boise,191000.0,133.3512274724905,Single Family Residential,Idaho,2018
Kitsap,319050.0,201.28587538477024,Condo/Co-op,Washington,2018
Nez Perce,221500.0,159.47773567737275,Single Family Residential,Idaho,2018
Outagamie,180000.0,92.5820843076164,All Residential,Wisconsin,2018
Delaware,157350.0,118.05370519796332,Condo/Co-op,Pennsylvania,2018
Barry,175750.0,108.98880459667151,All Residential,Michigan,2018
Henry,186900.0,84.73833821232944,Single Family Residential,Georgia,2018
Saginaw,44000.0,66.88587917679904,Multi-Family (2-4 Unit),Michigan,2018
Florence,84647.0,57.34362081605718,Single Family Residential,South Carolina,2018
Thurston,358000.0,159.33215711222428,Multi-Family (2-4 Unit),Washington,2018
Clackamas,461000.0,209.2706023935468,Single Family Residential,Oregon,2018
Lincoln,225000.0,141.48536823932312,All Residential,Maine,2018
Fillmore,104500.0,73.63344474701367,Single Family Residential,Minnesota,2018
Ada,286995.0,163.23943916711443,All Residential,Idaho,2018
Fleming,79100.0,67.29817542405023,All Residential,Kentucky,2018
Cabarrus,225000.0,108.4329392537483,All Residential,North Carolina,2018
Queens,557850.0,448.68723388520255,All Residential,New York,2018
Pacific,171910.0,139.5831705478153,All Residential,Washington,2018
Orleans Parish,212500.0,174.6017807401424,Multi-Family (2-4 Unit),Louisiana,2018
Johnson,78000.0,71.55208690384038,All Residential,Georgia,2018
Frederick,230000.0,121.21172495535968,Multi-Family (2-4 Unit),Virginia,2018
Maury,147500.0,122.46571238539951,Condo/Co-op,Tennessee,2018
Lewis,181500.0,91.8082291505238,All Residential,Idaho,2018
San Mateo,1558000.0,820.0550455299411,Multi-Family (2-4 Unit),California,2018
Union,300000.0,112.34590179716034,Single Family Residential,North Carolina,2018
Bulloch,73950.0,75.21470130798946,Townhouse,Georgia,2018
Washington,191413.0,111.24640698511736,All Residential,Arkansas,2018
Genesee,125500.0,81.8793257969032,All Residential,Michigan,2018
Bollinger,117000.0,73.86008101098531,All Residential,Missouri,2018
Charlotte,146000.0,123.88236903648992,Condo/Co-op,Florida,2018
Otter Tail,208000.0,96.83941576609742,All Residential,Minnesota,2018
Dutchess,311250.0,140.04350128392346,Single Family Residential,New York,2018
Santa Rosa,233269.0,155.83006052123469,All Residential,Florida,2018
Madison,123750.0,79.69280636627828,Single Family Residential,Illinois,2018
Clinton,221000.0,107.20302808892048,All Residential,Michigan,2018
Jackson,69000.0,48.35746101645192,Single Family Residential,Arkansas,2018
Reynolds,79900.0,51.41883802204072,All Residential,Missouri,2018
Oneida,159900.0,125.62860175761791,Single Family Residential,Wisconsin,2018
Pottawatomie,41500.0,67.35595890975776,Multi-Family (2-4 Unit),Oklahoma,2018
Bergen,515000.0,259.7278724356308,Single Family Residential,New Jersey,2018
Bradley,70000.0,57.984235241200416,Single Family Residential,Arkansas,2018
Gage,126000.0,66.86826347696893,Single Family Residential,Nebraska,2018
Walton,238500.0,82.94856597055072,Single Family Residential,Georgia,2018
Sumter,13700.0,27.780532667721868,All Residential,Georgia,2018
Hart,325000.0,97.59146474145992,Townhouse,Georgia,2018
Morgan,126450.0,73.05892683045447,Single Family Residential,Alabama,2018
Sullivan,99000.0,99.23616011849607,Multi-Family (2-4 Unit),New Hampshire,2018
Jefferson,375281.0,232.69398256667247,All Residential,Washington,2018
Clayton,163500.0,64.24280583083414,Condo/Co-op,Georgia,2018
Mille Lacs,62500.0,109.31794614951436,Condo/Co-op,Minnesota,2018
Hughes,38500.0,41.31188469359224,All Residential,Oklahoma,2018
Clarendon,287750.0,112.39587613422653,All Residential,South Carolina,2018
Scott,157500.0,111.31029012228616,Townhouse,Kentucky,2018
Broomfield,470200.0,196.27473472766584,All Residential,Colorado,2018
Lee,130706.0,59.29648361719243,All Residential,Georgia,2018
Morgan,230000.0,136.03598986575577,Townhouse,Utah,2018
Itasca,50000.0,86.74678186788728,Multi-Family (2-4 Unit),Minnesota,2018
Allen,122500.0,70.51290512641837,All Residential,Ohio,2018
Jefferson,220000.0,72.59957259622254,Townhouse,New York,2018
Winnebago,81500.0,68.210709345254,Multi-Family (2-4 Unit),Illinois,2018
Canyon,221000.0,121.97073831948748,Single Family Residential,Idaho,2018
Madison,176500.0,88.32982405083018,All Residential,Arkansas,2018
Yates,169950.0,97.12095238496993,Single Family Residential,New York,2018
Adams,302000.0,179.71504452332698,Townhouse,Colorado,2018
Ross,115000.0,86.12891814852533,Condo/Co-op,Ohio,2018
Mills,81500.0,188.93400677250872,All Residential,Texas,2018
Saginaw,85000.0,66.88587917679904,Single Family Residential,Michigan,2018
Arlington,606000.0,384.32380858274047,All Residential,Virginia,2018
Gratiot,88500.0,57.91582639493344,All Residential,Michigan,2018
Loudon,265950.0,110.51397149903968,Single Family Residential,Tennessee,2018
Brazoria,247450.0,100.69444965605167,All Residential,Texas,2018
Jefferson,179000.0,98.84476547192584,Single Family Residential,Kentucky,2018
Macomb,134895.0,103.22191778233892,Condo/Co-op,Michigan,2018
Gloucester,225000.0,132.7247597632538,All Residential,Virginia,2018
Bryan,150700.0,109.86915126666597,Townhouse,Georgia,2018
Miami-Dade,332000.0,196.11571453189788,Single Family Residential,Florida,2018
Bristol,402250.0,184.3244077712213,Condo/Co-op,Rhode Island,2018
Robertson,243000.0,117.14646994477478,All Residential,Tennessee,2018
Bell,46000.0,52.38932129010129,Single Family Residential,Kentucky,2018
Washington,445000.0,216.81718774424616,Multi-Family (2-4 Unit),Oregon,2018
Barnstable,245000.0,256.8727980989503,Townhouse,Massachusetts,2018
Shelby,123750.0,77.72002032285293,All Residential,Indiana,2018
Poquoson,280500.0,148.80008660176762,All Residential,Virginia,2018
Haskell,126000.0,63.78099036337045,Single Family Residential,Oklahoma,2018
Caledonia,223500.0,99.01026570687512,Townhouse,Vermont,2018
Union,215000.0,113.58310773610772,Single Family Residential,Georgia,2018
Camden,130500.0,89.3001940375425,Multi-Family (2-4 Unit),New Jersey,2018
Plymouth,322000.0,202.7001547802236,Townhouse,Massachusetts,2018
Kent,192000.0,133.99983605798425,Condo/Co-op,Maryland,2018
Dukes,652000.0,513.3591013392728,Multi-Family (2-4 Unit),Massachusetts,2018
Skagit,242000.0,197.2096825899786,Townhouse,Washington,2018
Alleghany,174550.0,91.92071931183064,All Residential,North Carolina,2018
St. James Parish,50000.0,85.21350898845341,Townhouse,Louisiana,2018
Lee,212500.0,127.95322906469676,Multi-Family (2-4 Unit),Florida,2018
White Pine,147875.0,90.76363676788144,Single Family Residential,Nevada,2018
Coahoma,22000.0,10.932644436217776,Single Family Residential,Mississippi,2018
Cecil,238125.0,121.15947577133272,Single Family Residential,Maryland,2018
Clark,168000.0,101.07355895670273,Single Family Residential,Indiana,2018
Poquoson,325000.0,148.80008660176762,Single Family Residential,Virginia,2018
Jo Daviess,115000.0,85.11199282679912,All Residential,Illinois,2018
San Diego,645000.0,368.0296674293253,Single Family Residential,California,2018
Prince George,206000.0,110.17711142559268,Single Family Residential,Virginia,2018
Pierce,285000.0,185.5457454843166,Condo/Co-op,Washington,2018
Bibb,105000.0,60.35000926904006,Condo/Co-op,Georgia,2018
DeKalb,150000.0,140.66114987668544,Multi-Family (2-4 Unit),Georgia,2018
Gilmer,205000.0,119.2292404915804,All Residential,Georgia,2018
Fort Bend,280000.0,127.60354246726509,Single Family Residential,Texas,2018
Hamilton,185000.0,87.36774759167368,Single Family Residential,Ohio,2018
Kitsap,303000.0,201.28587538477024,Townhouse,Washington,2018
Fredericksburg,215750.0,163.23331935649568,Townhouse,Virginia,2018
Huron,29000.0,66.52570373860615,Multi-Family (2-4 Unit),Ohio,2018
Carroll,113000.0,73.99511911213936,Single Family Residential,Ohio,2018
Denton,254721.0,144.74001176424582,Condo/Co-op,Texas,2018
Jefferson,333000.5,205.7485991812545,Townhouse,Colorado,2018
Nevada,300000.0,268.7072435969955,Townhouse,California,2018
Mecosta,192000.0,83.7455821351092,Condo/Co-op,Michigan,2018
Hardy,120000.0,98.21961321056794,Single Family Residential,West Virginia,2018
Eagle,520000.0,337.7115426675463,Single Family Residential,Colorado,2018
Montgomery,61000.0,88.35164513634074,Condo/Co-op,Tennessee,2018
Calvert,325000.0,164.91361857346698,Single Family Residential,Maryland,2018
Kewaunee,110000.0,82.232178693736,Multi-Family (2-4 Unit),Wisconsin,2018
Anoka,185000.0,127.91690924473666,Multi-Family (2-4 Unit),Minnesota,2018
Goliad,106250.0,96.1792475596649,Single Family Residential,Texas,2018
Dooly,25000.0,13.805015694016651,Single Family Residential,Georgia,2018
Nye,315000.0,106.99934334432407,Multi-Family (2-4 Unit),Nevada,2018
Dearborn,212450.0,95.93037319826443,Single Family Residential,Indiana,2018
Johnson,159900.0,76.25848907405191,All Residential,Arkansas,2018
Clallam,272900.0,170.9224713480033,Condo/Co-op,Washington,2018
Duchesne,160000.0,92.52491023128404,All Residential,Utah,2018
Shelby,196500.0,107.14337609694697,Condo/Co-op,Kentucky,2018
Monmouth,240000.0,197.45633897172488,Townhouse,New Jersey,2018
Levy,165000.0,112.69864289058964,Single Family Residential,Florida,2018
Passaic,330000.0,184.19587766100625,Single Family Residential,New Jersey,2018
Door,203000.0,115.2850731681786,Single Family Residential,Wisconsin,2018
Spalding,116000.0,72.03023720216036,Multi-Family (2-4 Unit),Georgia,2018
Dodge,150000.0,88.6207462116143,Single Family Residential,Wisconsin,2018
Franklin,248000.0,168.08744034348874,Townhouse,Florida,2018
Tipton,183000.0,95.84251595112708,All Residential,Tennessee,2018
Warren,154175.0,105.04363755115617,Townhouse,Ohio,2018
Medina,254450.0,125.87504470185728,All Residential,Texas,2018
Rockingham,338500.0,169.8824855335273,All Residential,New Hampshire,2018
Gordon,162500.0,88.86243112561188,Townhouse,Georgia,2018
Waukesha,205000.0,132.8684036324211,Condo/Co-op,Wisconsin,2018
Talbot,360000.0,153.76587841935623,Single Family Residential,Maryland,2018
Santa Fe,359000.0,225.47576841972173,Townhouse,New Mexico,2018
Williams,39900.0,61.2513838064945,Multi-Family (2-4 Unit),Ohio,2018
York,250000.0,159.18580505071432,Multi-Family (2-4 Unit),Maine,2018
Bartow,176900.0,98.29226335794328,All Residential,Georgia,2018
La Crosse,175750.0,102.1450914143162,Condo/Co-op,Wisconsin,2018
Collier,345000.0,186.19885561071644,All Residential,Florida,2018
Denton,189000.0,144.74001176424582,Multi-Family (2-4 Unit),Texas,2018
Cumberland,134000.0,71.21600191615804,All Residential,New Jersey,2018
Caddo,75000.0,61.36738683659081,Single Family Residential,Oklahoma,2018
Clarendon,158000.0,112.39587613422653,Single Family Residential,South Carolina,2018
Jefferson,41000.0,49.18725583010872,Single Family Residential,Nebraska,2018
Allegan,189900.0,122.37854067152072,All Residential,Michigan,2018
Ada,186000.0,163.23943916711443,Condo/Co-op,Idaho,2018
Sedgwick,142750.0,71.98724684344462,All Residential,Colorado,2018
Humboldt,305000.0,135.40813553280887,Single Family Residential,Nevada,2018
Prince George's,247000.0,5461.89999922316,Townhouse,Maryland,2018
Adams,136898.5,89.66469877963493,Single Family Residential,Wisconsin,2018
Uvalde,196700.0,92.32378176777804,All Residential,Texas,2018
Sullivan,80000.0,66.74220617656363,Single Family Residential,New York,2018
Fayette,219000.0,42.69214218187079,All Residential,Indiana,2018
Genesee,97999.0,64.7711594421566,Multi-Family (2-4 Unit),New York,2018
Kandiyohi,206000.0,102.53921961646772,All Residential,Minnesota,2018
Baker,179900.0,94.76621654422404,All Residential,Oregon,2018
Parker,297700.0,118.85715858709472,Single Family Residential,Texas,2018
Westmoreland,189950.0,136.10151806553088,Single Family Residential,Virginia,2018
Virginia Beach,212500.0,148.26242867061688,Condo/Co-op,Virginia,2018
Adams,160000.0,103.88216009316788,Multi-Family (2-4 Unit),Pennsylvania,2018
Newton,81000.0,83.78931305907534,Townhouse,Georgia,2018
Orange,1142500.0,402.1125038106472,Multi-Family (2-4 Unit),California,2018
Polk,94000.0,92.69870717611556,Condo/Co-op,Florida,2018
Hopkins,135000.0,77.7709322638042,All Residential,Texas,2018
Aiken,86500.0,89.68584653842005,Condo/Co-op,South Carolina,2018
Douglas,411500.0,269.5677826775915,Townhouse,Nevada,2018
Indian River,255002.5,136.41063955495133,Single Family Residential,Florida,2018
Davidson,267000.0,172.89105121480705,All Residential,Tennessee,2018
Adair,129500.0,71.44027484453885,All Residential,Oklahoma,2018
Frederick,255000.0,121.21172495535968,All Residential,Virginia,2018
Albany,157750.0,113.39104891664856,Multi-Family (2-4 Unit),New York,2018
Lamar,235000.0,88.6062012981718,All Residential,Georgia,2018
Malheur,118000.0,73.10001689236668,Multi-Family (2-4 Unit),Oregon,2018
Schuylkill,105000.0,42.09386578997853,Single Family Residential,Pennsylvania,2018
Multnomah,322000.0,253.6063421374558,Condo/Co-op,Oregon,2018
Taylor,15250.0,71.37852420999309,Multi-Family (2-4 Unit),Wisconsin,2018
Citrus,169900.0,92.381928759708,All Residential,Florida,2018
Marion,67000.0,57.57302934435487,Multi-Family (2-4 Unit),Ohio,2018
DeSoto,148000.0,102.62603135135006,Single Family Residential,Florida,2018
Franklin,152000.0,72.66811028489423,All Residential,Indiana,2018
Union,323500.0,189.1810199621296,Single Family Residential,New Jersey,2018
Essex,435000.0,223.777811135178,Single Family Residential,Massachusetts,2018
Madison,212200.0,89.11426441469649,All Residential,Alabama,2018
Pulaski,153075.0,74.18423089545212,Single Family Residential,Missouri,2018
Adams,60850.0,61.201644526623966,Single Family Residential,Ohio,2018
Henderson,275750.0,135.7239383769868,All Residential,North Carolina,2018
Ashe,110500.0,129.267531161504,All Residential,North Carolina,2018
Marion,280000.0,162.8042776180636,All Residential,Oregon,2018
Pickaway,150000.0,99.89709570638962,Condo/Co-op,Ohio,2018
Yuma,159550.0,74.95094944100066,All Residential,Colorado,2018
Asotin,181712.5,172.7191037607029,Multi-Family (2-4 Unit),Washington,2018
Calhoun,107900.0,68.32274828013884,Single Family Residential,Alabama,2018
Santa Barbara,580000.0,594.2290167182616,All Residential,California,2018
Manitowoc,59350.0,68.5437608728011,Multi-Family (2-4 Unit),Wisconsin,2018
Sacramento,365000.0,198.7783237685031,Single Family Residential,California,2018
Carter,189750.0,76.19523996356729,Multi-Family (2-4 Unit),Oklahoma,2018
El Dorado,533750.0,248.64052391507312,Single Family Residential,California,2018
Utah,206950.0,138.30445364680958,Condo/Co-op,Utah,2018
Coshocton,76000.0,55.39922972648052,Single Family Residential,Ohio,2018
Shelby,240000.0,107.14337609694697,Multi-Family (2-4 Unit),Kentucky,2018
Pottawattamie,145000.0,96.24313536032004,All Residential,Iowa,2018
Richland,114750.0,84.75092563504226,Single Family Residential,Wisconsin,2018
Meigs,220000.0,109.36216788317472,Single Family Residential,Tennessee,2018
San Luis Obispo,625000.0,346.9716395600966,All Residential,California,2018
Cattaraugus,90750.0,80.27612558228637,All Residential,New York,2018
Platte,119000.0,106.31783892528436,Condo/Co-op,Missouri,2018
Cheshire,123250.0,110.44812914132274,Townhouse,New Hampshire,2018
Rutherford,204450.0,118.40731223483856,Townhouse,Tennessee,2018
Webster,107000.0,43.789784634689376,All Residential,Georgia,2018
Jackson,107450.0,71.89983314160628,Single Family Residential,Indiana,2018
Canyon,218920.0,121.97073831948748,All Residential,Idaho,2018
Pima,175000.0,116.84211318650958,Townhouse,Arizona,2018
Pasco,77000.0,99.37633700449894,Condo/Co-op,Florida,2018
Minidoka,159900.0,92.56036719389584,All Residential,Idaho,2018
Clermont,102500.0,92.72760567879752,Condo/Co-op,Ohio,2018
Kewaunee,169380.0,82.232178693736,Condo/Co-op,Wisconsin,2018
Madison,175000.0,89.76785565601428,All Residential,Kentucky,2018
Newton,189650.0,83.78931305907534,Single Family Residential,Georgia,2018
Kitsap,303000.0,201.28587538477024,Multi-Family (2-4 Unit),Washington,2018
Bartholomew,183000.0,88.17222155792646,Single Family Residential,Indiana,2018
Harford,278500.0,136.73932978675316,Single Family Residential,Maryland,2018
DeKalb,389000.0,88.80338502818633,Single Family Residential,Tennessee,2018
Ellis,245500.0,141.0285278619247,Single Family Residential,Texas,2018
Denver,502500.0,278.8967922004091,Townhouse,Colorado,2018
Grand Isle,222500.0,154.39791954707215,All Residential,Vermont,2018
Montgomery,121400.0,71.02842040187458,Single Family Residential,Indiana,2018
Queen Anne's,330000.0,184.3458316929978,All Residential,Maryland,2018
Polk,59500.0,97.23344758711022,Single Family Residential,Texas,2018
Cobb,185000.0,115.94417149786754,Condo/Co-op,Georgia,2018
Johnson,197500.0,109.64322942650035,Multi-Family (2-4 Unit),Texas,2018
Dane,260000.0,135.8877140907813,Multi-Family (2-4 Unit),Wisconsin,2018
Carver,326000.0,142.13116378842298,All Residential,Minnesota,2018
Champaign,140500.0,91.98931327587498,All Residential,Illinois,2018
Hendricks,205000.0,99.05605518952969,All Residential,Indiana,2018
Henderson,110000.0,135.7239383769868,Condo/Co-op,North Carolina,2018
Scott,213100.0,133.52591945835047,Townhouse,Minnesota,2018
Hernando,42500.0,85.28552931037993,Multi-Family (2-4 Unit),Florida,2018
Winnebago,116200.0,68.210709345254,Condo/Co-op,Illinois,2018
Harrison,155000.0,90.83053394589814,All Residential,Indiana,2018
Guadalupe,185000.0,122.5572628524972,Condo/Co-op,Texas,2018
Marinette,112500.0,67.63552398036892,Single Family Residential,Wisconsin,2018
Davis,280000.0,133.9251719327903,All Residential,Utah,2018
Navajo,240000.0,130.40138595255462,Single Family Residential,Arizona,2018
Weld,290000.0,147.39457754445996,Multi-Family (2-4 Unit),Colorado,2018
Washtenaw,189750.0,161.38025542714712,Condo/Co-op,Michigan,2018
Saginaw,101000.0,66.88587917679904,All Residential,Michigan,2018
Orange,143100.0,105.37009543090892,All Residential,Vermont,2018
Polk,134000.0,75.82968717792843,Single Family Residential,Georgia,2018
Forsyth,175000.0,86.4310433700916,Single Family Residential,North Carolina,2018
St. Clair,115000.0,90.41570627676742,Condo/Co-op,Michigan,2018
Clay,140000.0,102.83226322391116,Multi-Family (2-4 Unit),Missouri,2018
Grays Harbor,160000.0,133.14212075727764,Townhouse,Washington,2018
Hawaii,632000.0,309.7356542435504,Townhouse,Hawaii,2018
McIntosh,124667.0,84.33553912862747,Condo/Co-op,Oklahoma,2018
Churchill,400000.0,133.9037758170359,Multi-Family (2-4 Unit),Nevada,2018
Guilford,83500.0,90.04117503715443,Condo/Co-op,North Carolina,2018
Marion,59450.0,51.51172523655831,All Residential,South Carolina,2018
Jefferson,194000.0,98.84476547192584,All Residential,Kentucky,2018
Rockingham,96750.0,69.74808717917813,All Residential,North Carolina,2018
Montgomery,85000.0,71.71235861248663,Multi-Family (2-4 Unit),Ohio,2018
Shenandoah,196000.0,104.53663881223515,Single Family Residential,Virginia,2018
Klamath,162000.0,117.12717061099312,All Residential,Oregon,2018
King,655000.0,368.3355283502863,Townhouse,Washington,2018
Douglas,59000.0,120.1294185105152,Townhouse,Oregon,2018
Randolph,107500.0,92.40101157206298,Multi-Family (2-4 Unit),North Carolina,2018
Gilliam,125000.0,62.90563152226441,Single Family Residential,Oregon,2018
Ventura,515000.0,341.6428514599327,Townhouse,California,2018
Orange,295000.0,134.8066881608876,Single Family Residential,Florida,2018
Pushmataha,55750.0,52.01345481486093,All Residential,Oklahoma,2018
Barry,217347.5,108.98880459667151,Condo/Co-op,Michigan,2018
Hudson,485100.0,317.61422582960535,Multi-Family (2-4 Unit),New Jersey,2018
Fentress,130000.0,78.86062138360992,Single Family Residential,Tennessee,2018
Windham,185950.0,102.46662322461114,Single Family Residential,Connecticut,2018
Lake,142700.0,115.20155153751658,Multi-Family (2-4 Unit),Illinois,2018
Le Sueur,191000.0,106.67430963509234,All Residential,Minnesota,2018
Hood River,218000.0,258.7065844448736,Condo/Co-op,Oregon,2018
Fairfield,85000.0,93.98036393644122,Multi-Family (2-4 Unit),Ohio,2018
Livingston,132550.0,65.91005159622505,All Residential,New York,2018
Karnes,185009.0,97.4452048922058,Single Family Residential,Texas,2018
Paulding,118500.0,99.02775626739566,Townhouse,Georgia,2018
Catawba,212500.0,109.11545422311416,Single Family Residential,North Carolina,2018
Jackson,261000.0,172.83268757226543,Multi-Family (2-4 Unit),Oregon,2018
Scioto,152000.0,42.09352770014521,Single Family Residential,Ohio,2018
Madison,166750.0,71.14040196450614,All Residential,Florida,2018
Morrison,42500.0,88.60518785509566,Condo/Co-op,Minnesota,2018
Sauk,190000.0,106.42814680073543,Multi-Family (2-4 Unit),Wisconsin,2018
Bennington,226750.0,119.87361085088614,Townhouse,Vermont,2018
Portage,145000.0,90.43449326211476,Multi-Family (2-4 Unit),Wisconsin,2018
Liberty,75000.0,101.1024927199006,All Residential,Florida,2018
Medina,99000.0,99.96848653809606,Condo/Co-op,Ohio,2018
Tarrant,107500.0,121.78683247273509,Condo/Co-op,Texas,2018
Colquitt,128993.0,43.0818894166562,All Residential,Georgia,2018
Butte,305000.0,174.46244838879687,Single Family Residential,California,2018
Berks,106950.0,80.34493161303593,Townhouse,Pennsylvania,2018
Duval,220000.0,115.71918297035816,Single Family Residential,Florida,2018
Schenectady,180000.0,83.27715784130483,Single Family Residential,New York,2018
Bates,83450.0,72.64791704114445,Single Family Residential,Missouri,2018
Kootenai,307400.0,153.78537499792645,Condo/Co-op,Idaho,2018
Colleton,215000.0,137.20434996874772,All Residential,South Carolina,2018
Van Buren,156000.0,147.5934379743112,Single Family Residential,Michigan,2018
Emanuel,110500.0,58.19065610960243,Single Family Residential,Georgia,2018
Hays,262070.0,136.05607897133436,All Residential,Texas,2018
Marion,52000.0,83.56429494980328,Condo/Co-op,Florida,2018
Deschutes,260000.0,215.06541415271164,Condo/Co-op,Oregon,2018
Houston,204000.0,100.58952214186156,Single Family Residential,Minnesota,2018
Talbot,66200.0,153.76587841935623,Multi-Family (2-4 Unit),Maryland,2018
Stark,138900.0,80.40462534513107,All Residential,Ohio,2018
Crook,249900.0,157.0242816131664,Condo/Co-op,Oregon,2018
Rutherford,153000.0,109.10169593927924,Condo/Co-op,North Carolina,2018
Tulsa,77500.0,84.38620460852114,Condo/Co-op,Oklahoma,2018
Sumter,256000.0,139.17305276852971,All Residential,Florida,2018
Grimes,236750.0,125.52569506153596,Single Family Residential,Texas,2018
Baltimore,182125.0,141.77035222059644,Townhouse,Maryland,2018
Liberty,163500.0,82.81208195005323,Single Family Residential,Georgia,2018
Sagadahoc,144330.0,119.91673685037956,Condo/Co-op,Maine,2018
Niagara,67500.0,83.17239246188464,Multi-Family (2-4 Unit),New York,2018
Morris,395000.0,209.9920774425977,All Residential,New Jersey,2018
St. Helena Parish,455000.0,87.04724062946292,Single Family Residential,Louisiana,2018
Indian River,188500.0,136.41063955495133,Townhouse,Florida,2018
Charlton,114000.0,71.69760345887492,Single Family Residential,Georgia,2018
Campbell,146450.0,94.3379874427659,Single Family Residential,Tennessee,2018
Multnomah,277500.0,253.6063421374558,Townhouse,Oregon,2018
Walton,450790.5,267.6587020037961,Townhouse,Florida,2018
Lake,265100.0,182.14191672608388,All Residential,Colorado,2018
Burnet,378500.0,148.93831981418455,All Residential,Texas,2018
Olmsted,224900.0,116.39787092823688,Single Family Residential,Minnesota,2018
San Bernardino,346000.0,221.4924143993776,Townhouse,California,2018
Philadelphia,180000.0,168.7468565386603,Townhouse,Pennsylvania,2018
Racine,124500.0,94.3463047506374,Multi-Family (2-4 Unit),Wisconsin,2018
Wood,51600.0,72.52053888175348,Multi-Family (2-4 Unit),Wisconsin,2018
Fulton,305000.0,154.31397786159914,Townhouse,Georgia,2018
St. Joseph,126375.0,86.84673010336337,All Residential,Michigan,2018
Wayne,141000.0,89.3578417348731,Single Family Residential,Ohio,2018
Mille Lacs,181000.0,109.31794614951436,Multi-Family (2-4 Unit),Minnesota,2018
Nobles,162000.0,86.05407368707564,Multi-Family (2-4 Unit),Minnesota,2018
Owen,211050.0,66.4166302380182,Single Family Residential,Kentucky,2018
Lorain,229900.0,87.64880826661475,Townhouse,Ohio,2018
Essex,270000.0,188.4471752466505,Multi-Family (2-4 Unit),New Jersey,2018
Franklin,133000.0,72.66811028489423,Single Family Residential,Indiana,2018
Jackson,188000.0,107.3440056456122,Condo/Co-op,Missouri,2018
Kent,163950.0,137.90353701398777,Condo/Co-op,Rhode Island,2018
Pontotoc,135000.0,77.14961719092611,Single Family Residential,Oklahoma,2018
San Luis Obispo,539000.0,346.9716395600966,Townhouse,California,2018
Williamson,273000.0,184.30849719798863,Townhouse,Tennessee,2018
Independence,121200.0,66.19263692369987,All Residential,Arkansas,2018
Putnam,197750.0,98.50065042748294,All Residential,Tennessee,2018
Charles City,203700.0,125.64323074113162,Single Family Residential,Virginia,2018
Pima,160000.0,116.84211318650958,Multi-Family (2-4 Unit),Arizona,2018
Kern,180500.0,119.78550808537366,Multi-Family (2-4 Unit),California,2018
Klamath,189500.0,117.12717061099312,Single Family Residential,Oregon,2018
Chaffee,383150.0,211.4724980660343,Townhouse,Colorado,2018
Windham,189900.0,102.46662322461114,All Residential,Connecticut,2018
Lincoln,130821.0,48.43049112006881,All Residential,Minnesota,2018
Marshall,175000.0,109.7109576020918,All Residential,Tennessee,2018
Neshoba,40000.0,53.82649621082349,Single Family Residential,Mississippi,2018
Jefferson,60000.0,72.59957259622254,Multi-Family (2-4 Unit),New York,2018
San Mateo,820000.0,820.0550455299411,Condo/Co-op,California,2018
Licking,195000.0,92.99144468891356,All Residential,Ohio,2018
Greene,201500.0,77.65948704354001,Condo/Co-op,Arkansas,2018
Dallas,234500.0,144.99477040332087,Single Family Residential,Texas,2018
DeWitt,130250.0,86.56798116228663,All Residential,Texas,2018
Napa,1495000.0,457.8859736579264,Multi-Family (2-4 Unit),California,2018
Lamar,159050.0,88.6062012981718,Single Family Residential,Georgia,2018
San Francisco,2060000.0,934.2416392115804,Multi-Family (2-4 Unit),California,2018
Haralson,124900.0,88.23555505254652,All Residential,Georgia,2018
Switzerland,345500.0,81.79996117972021,Single Family Residential,Indiana,2018
Yell,156900.0,72.23018602404966,All Residential,Arkansas,2018
Grant,137000.0,81.78487761705348,Townhouse,Wisconsin,2018
Pike,249600.0,101.63620293890074,Single Family Residential,Georgia,2018
Rockingham,230000.0,169.8824855335273,Townhouse,New Hampshire,2018
Forest,107000.0,100.2172684768993,Single Family Residential,Wisconsin,2018
Oklahoma,112500.0,85.75022757895307,Condo/Co-op,Oklahoma,2018
Graham,81500.0,107.3511883894482,All Residential,North Carolina,2018
New York,1180000.0,1334.4144580337045,Condo/Co-op,New York,2018
Winnebago,127000.0,68.210709345254,Townhouse,Illinois,2018
Thurston,320000.0,159.33215711222428,All Residential,Washington,2018
Clarke,114000.0,92.41618109145044,All Residential,Iowa,2018
Wyandot,160000.0,72.4685920119816,Single Family Residential,Ohio,2018
Jefferson,223000.0,108.66071425042182,All Residential,West Virginia,2018
Wadena,117500.0,69.9776692308923,Townhouse,Minnesota,2018
Carson City,216000.0,176.58021496504978,Multi-Family (2-4 Unit),Nevada,2018
Scott,130495.0,67.07042228013566,Single Family Residential,Mississippi,2018
Kenton,160000.0,97.9716852413713,Single Family Residential,Kentucky,2018
Owyhee,133000.0,118.16296247912284,Single Family Residential,Idaho,2018
Collin,340400.0,146.1801894189421,Multi-Family (2-4 Unit),Texas,2018
Montgomery,175000.0,141.03851180049878,Condo/Co-op,Pennsylvania,2018
Milwaukee,152000.0,103.2478557517382,Condo/Co-op,Wisconsin,2018
Franklin,197000.0,99.89752628647314,All Residential,Ohio,2018
Oakland,140000.0,135.2910516942887,Townhouse,Michigan,2018
Madison,45250.0,61.59493021340531,Multi-Family (2-4 Unit),Indiana,2018
Franklin,120100.0,80.97087906529279,Multi-Family (2-4 Unit),Kentucky,2018
Norfolk,400000.0,280.63793631349023,Townhouse,Massachusetts,2018
